"pr_lost";"pr_rem";"ave_pr";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR"
0.16669;0.83331;0.746214121258634;0.72484213886672;0.758427975776829;0.759312394524658;0.727099481529488;0.76389558018427;0.742707234997196;0.73849569789675;0.706488913525499;0.649443204868154
0.16784;0.83216;0.746159429656259;0.724831284916201;0.758351633078527;0.759235702231389;0.727064484769929;0.763812458272133;0.742680874929893;0.73847896749522;0.706482261640798;0.649441176470588
0.16897;0.83103;0.746105788261906;0.724821707901038;0.758275786756676;0.759159947496719;0.727032080362929;0.763730805180932;0.742657879977566;0.738460325047801;0.706473392461197;0.649440162271805
0.17012;0.82988;0.746047905642849;0.724810215482841;0.758194480293855;0.759078192387024;0.72699773169151;0.763643076512218;0.742628715647785;0.738442160611855;0.706464523281596;0.649439148073022
0.17127;0.82873;0.74599442581896;0.724800798084597;0.758119328899037;0.758999437464842;0.726969215813351;0.763561890773134;0.742601233875491;0.73842638623327;0.706456208425721;0.649438133874239
0.17242;0.82758;0.745937956941471;0.724789784517159;0.758040802144346;0.758920870054378;0.726930654569021;0.763475897983709;0.742573752103197;0.738410611854684;0.70644733924612;0.649436105476673
0.17358;0.82642;0.745883103768631;0.724778611332801;0.75796604785069;0.758841365085318;0.726894685677252;0.763392041661103;0.742552439708357;0.738393881453155;0.706438470066519;0.64943509127789
0.17473;0.82527;0.745826715676374;0.724769193934557;0.757886627618386;0.758759984999062;0.726861309138043;0.763306916811323;0.74252271452608;0.738375717017208;0.706427937915743;0.649434077079107
0.17589;0.82411;0.745769721694874;0.724758339984038;0.757808895066018;0.758675417213576;0.726825988334413;0.763220323140606;0.742495793606282;0.738358030592734;0.706417960088692;0.649433062880325
0.17704;0.82296;0.745711758290584;0.724746209098164;0.757727985704358;0.75859403712732;0.726790343486714;0.76313299505942;0.742465507571509;0.73834034416826;0.706405764966741;0.649431034482759
0.17821;0.82179;0.745653754493679;0.724737270550678;0.757645388662762;0.758513594599662;0.726751782242385;0.763045266390706;0.742437464946719;0.738321701720841;0.706395232815965;0.649431034482759
0.17937;0.82063;0.745594579310902;0.724725618515563;0.757564280750521;0.758428464279017;0.726712572909916;0.762955067432234;0.742414469994391;0.738300191204589;0.706387472283814;0.649430020283976
0.18053;0.81947;0.745535040594579;0.724716679968077;0.757479003276085;0.758343708981811;0.726677900194426;0.762865402590466;0.742382501402131;0.738284416826004;0.706376385809313;0.64942799188641
0.18168;0.81832;0.74547546148564;0.724707102952913;0.757395115655713;0.758259891243203;0.726638042773817;0.762775270396582;0.742355580482333;0.738262906309751;0.706367516629712;0.649426977687627
0.18281;0.81719;0.745418386718908;0.724698004788508;0.757315000496376;0.758178886180386;0.726600129617628;0.762689210842569;0.742330342120022;0.738240917782027;0.706356984478936;0.649425963488844
0.18394;0.81606;0.745360423314618;0.724689066241022;0.757234091134717;0.758095630976936;0.726561244329229;0.762601281880091;0.74230398205272;0.73822275334608;0.706347006651885;0.649423935091278
0.18505;0.81495;0.745303954437129;0.724681085395052;0.757154273801251;0.75801800112507;0.72651911860013;0.762515689678195;0.74227593942793;0.738205066921606;0.706338137472284;0.649422920892495
0.18616;0.81384;0.745247000848245;0.724672785315243;0.757073860816043;0.757939808738046;0.72647666882696;0.762429563359594;0.742249018508132;0.738184990439771;0.706329268292683;0.649420892494929
0.1873;0.8127;0.745188471947328;0.724664964086193;0.756992554353221;0.757861053815863;0.726424497731691;0.762341767926292;0.742217049915872;0.738164913957935;0.706318181818182;0.649418864097363
0.18845;0.81155;0.745125621036475;0.724655546687949;0.75690588702472;0.757774798424902;0.726371354504213;0.762246895446655;0.742188446438587;0.738141013384321;0.706307649667406;0.649418864097363
0.18962;0.81038;0.745063981904108;0.72464469273743;0.756821999404348;0.757690980686293;0.726317563188594;0.762153625317132;0.742160964666293;0.73812189292543;0.70629822616408;0.64941784989858
0.19076;0.80924;0.745003796905926;0.724633838786911;0.756739700188623;0.75760866304144;0.726267660401815;0.762062825477367;0.742132361189007;0.738103728489484;0.706284922394678;0.649415821501014
0.19189;0.80811;0.74494365230036;0.724622346368715;0.756656706045865;0.757527657978624;0.726219377835386;0.761972159166778;0.742103757711722;0.738081261950287;0.706274944567628;0.649413793103448
0.19301;0.80699;0.744882295916307;0.724612290502793;0.756568351037427;0.757447215450966;0.726174983797797;0.761879890506076;0.742074593381941;0.738059273422562;0.706263303769401;0.649410750507099
0.19412;0.80588;0.744822959163065;0.724602234636871;0.756486349647573;0.75736602287643;0.726127349319508;0.761790225664308;0.742048794167134;0.73804206500956;0.706251662971175;0.649405679513185
0.19523;0.80477;0.744759987074363;0.724591540303272;0.756396108408617;0.757285017813613;0.726078418664938;0.761696287888904;0.742018508132361;0.738020554493308;0.706241130820399;0.649397565922921
0.19635;0.80365;0.744695722421941;0.724580047885076;0.7563054700685;0.757199887492968;0.726029163966299;0.76160028041127;0.741987661245093;0.737998087954111;0.706228381374723;0.649388438133874
0.19741;0.80259;0.744638243729046;0.724572067039106;0.756222575201032;0.757126195387212;0.72598217757615;0.76151482173855;0.741953449242849;0.737980879541109;0.706219512195122;0.649381338742394
0.19848;0.80152;0.744574948499414;0.724563447725459;0.756131936860915;0.757041065066567;0.725934867141931;0.761420016023501;0.741920919798093;0.737960325047801;0.706210088691796;0.64937322515213
0.19957;0.80043;0.744512865048269;0.724552274541101;0.756043978953638;0.756959122445153;0.725888204795852;0.761327213246094;0.74189063376332;0.737940726577438;0.706199002217295;0.649366125760649
